[2025-07-31T17:47:37.998Z] ERROR: ERROR: POST /api/admin/login | User: Guest | AccountType: N/A | Message: handleErrorResponse is not a function
[2025-09-01T01:53:54.621Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef650775cdb8ce6861ff | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.632Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69283bbcb2c1e8ad57 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.662Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef657eb288fd4c4ccd1e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.645Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef651f38026346b86e41 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.677Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69987d335fa72c756c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.695Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69283bbcb2c1e8ad55 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.762Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef657eb288fd4c4ccd21 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.899Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef675af935885bc3564d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.961Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef675af935885bc3564b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:54.980Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67727367050ea824c5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.151Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67987d335fa72c7547 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.162Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66283bbcb2c1e8ad2b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.179Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef633f446027cd9604bb | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.188Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef631f38026346b86e24 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.203Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66987d335fa72c7542 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.215Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef633f446027cd9604be | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.219Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66727367050ea824c0 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:55.233Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67727367050ea824c3 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.329Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef650775cdb8ce686202 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.367Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef680775cdb8ce68621b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.380Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c5af935885bc35696 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.344Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c283bbcb2c1e8ad7e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.427Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a5af935885bc35674 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.437Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c987d335fa72c7593 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.456Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef671f38026346b86e5b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.464Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef687eb288fd4c4ccd3b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.469Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef677eb288fd4c4ccd38 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.492Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c283bbcb2c1e8ad7c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.691Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a5af935885bc35672 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.699Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69727367050ea824ec | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.876Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69283bbcb2c1e8ad52 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.878Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69987d335fa72c756e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.945Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef653f446027cd9604d5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.957Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69727367050ea824ea | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.961Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69987d335fa72c7569 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.959Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef653f446027cd9604d8 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.967Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69727367050ea824e7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:56.970Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef651f38026346b86e3e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.006Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a0775cdb8ce686236 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.042Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef680775cdb8ce686219 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.042Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a1f38026346b86e75 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.062Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f5af935885bc356bd | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.093Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f283bbcb2c1e8ada5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.106Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a7eb288fd4c4ccd55 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.128Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a7eb288fd4c4ccd52 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.152Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f283bbcb2c1e8ada3 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.156Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6d5af935885bc3569b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.162Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f987d335fa72c75ba | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.411Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6d727367050ea82513 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.413Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6d5af935885bc35699 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.531Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c987d335fa72c7595 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.533Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c283bbcb2c1e8ad79 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.611Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef673f446027cd9604ef | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.613Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef683f446027cd9604f2 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.625Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c727367050ea82511 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.631Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c987d335fa72c758f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.633Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c727367050ea8250e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:58.647Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef671f38026346b86e58 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.794Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c1f38026346b86e8f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.797Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c0775cdb8ce686250 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.811Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c7eb288fd4c4ccd6f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.823Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcbc346aa374aec021 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.831Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcd82c57ef4278eda7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.861Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcfc058cbf5379abe9 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.873Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c7eb288fd4c4ccd6c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:53:59.893Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f91f2236b5a6b32870 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.099Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a0775cdb8ce686233 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.107Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f5af935885bc356c0 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.128Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f727367050ea82538 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.130Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f5af935885bc356c2 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.190Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f987d335fa72c75bc | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.203Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e283bbcb2c1e8ada0 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.257Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a3f446027cd960509 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.265Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a3f446027cd96050c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.277Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f727367050ea8253a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.280Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f987d335fa72c75b7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.292Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef691f38026346b86e72 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:00.293Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f727367050ea82535 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.552Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e1f38026346b86ea9 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.552Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f0775cdb8ce68626a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.579Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f7eb288fd4c4ccd89 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.592Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fffc058cbf5379ac0d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.598Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0ffd82c57ef4278edca | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.607Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0ffbc346aa374aec046 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.635Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e7eb288fd4c4ccd86 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.714Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fc1f2236b5a6b3288a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:01.964Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c0775cdb8ce68624d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.057Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fbbc346aa374aec01c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.068Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f94826c2a5ce6f0821 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.077Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f91f2236b5a6b3286d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.096Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcbc346aa374aec01f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.113Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f9a78cf7616e5d908e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.188Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f933569a8e4ab1ce30 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.208Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c3f446027cd960523 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.258Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c1f38026346b86e8c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.262Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c3f446027cd960526 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.265Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f9a78cf7616e5d9091 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:02.281Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcfc058cbf5379abe7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.236Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fd4826c2a5ce6f084e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.253Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef701f38026346b86ec3 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.284Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f101fc058cbf5379ac32 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.290Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f101fc058cbf5379ac2d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.306Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fd33569a8e4ab1ce60 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.311Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f101d82c57ef4278edec | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.528Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fe1f2236b5a6b328a4 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.632Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4fcbb1f2236b5a6b32a0d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:03.992Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e0775cdb8ce686267 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.030Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0febc346aa374aec043 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.055Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fb4826c2a5ce6f0839 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.058Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fb1f2236b5a6b32887 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.058Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e3f446027cd96053d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.088Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0ffbc346aa374aec048 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.097Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fba78cf7616e5d90a8 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.158Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f3f446027cd960540 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.182Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fca78cf7616e5d90ab | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.192Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fb33569a8e4ab1ce4c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.223Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fffc058cbf5379ac0b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:04.231Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e1f38026346b86ea6 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.165Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0ff4826c2a5ce6f0868 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.404Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f1001f2236b5a6b328be | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.415Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f10033569a8e4ab1ce7a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.441Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4fcbcfc058cbf5379ad9c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.442Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4fcbca78cf7616e5d9240 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.704Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4fcbd1f2236b5a6b32a25 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:54:05.725Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f1001a799720f10ffe3f | AccountType: user | Message: No bookmarks found
